nest_id,distance_to_ a1,distance_to_ a10,distance_to_ a100,distance_to_ a101,distance_to_ a102,distance_to_ a103,distance_to_ a104,distance_to_ a105,distance_to_ a106,distance_to_ a107,distance_to_ a108,distance_to_ a109,distance_to_ a11,distance_to_ a110,distance_to_ a111,distance_to_ a112,distance_to_ a113,distance_to_ a114,distance_to_ a115,distance_to_ a116,distance_to_ a117,distance_to_ a118,distance_to_ a119,distance_to_ a12,distance_to_ a120,distance_to_ a121,distance_to_ a122,distance_to_ a123,distance_to_ a124,distance_to_ a125,distance_to_ a127,distance_to_ a128,distance_to_ a129,distance_to_ a13,distance_to_ a130,distance_to_ a131,distance_to_ a132,distance_to_ a133,distance_to_ a134,distance_to_ a135,distance_to_ a137,distance_to_ a138,distance_to_ a139,distance_to_ a14,distance_to_ a140,distance_to_ a141,distance_to_ a142,distance_to_ a145,distance_to_ a147,distance_to_ a148,distance_to_ a149,distance_to_ a15,distance_to_ a150,distance_to_ a151,distance_to_ a152,distance_to_ a153,distance_to_ a154,distance_to_ a155,distance_to_ a156,distance_to_ a157,distance_to_ a158,distance_to_ a159,distance_to_ a16,distance_to_ a162,distance_to_ a163,distance_to_ a164,distance_to_ a165,distance_to_ a166,distance_to_ a167,distance_to_ a168,distance_to_ a169,distance_to_ a17,distance_to_ a170,distance_to_ a171,distance_to_ a172,distance_to_ a173,distance_to_ a174,distance_to_ a175,distance_to_ a177,distance_to_ a178,distance_to_ a179,distance_to_ a18,distance_to_ a19,distance_to_ a2,distance_to_ a20,distance_to_ a21,distance_to_ a22,distance_to_ a23,distance_to_ a24,distance_to_ a25,distance_to_ a26,distance_to_ a28,distance_to_ a29,distance_to_ a31,distance_to_ a34,distance_to_ a35,distance_to_ a36,distance_to_ a37,distance_to_ a38,distance_to_ a39,distance_to_ a40,distance_to_ a41,distance_to_ a42,distance_to_ a43,distance_to_ a44,distance_to_ a45,distance_to_ a46,distance_to_ a47,distance_to_ a48,distance_to_ a49,distance_to_ a5,distance_to_ a50,distance_to_ a51,distance_to_ a52,distance_to_ a53,distance_to_ a54,distance_to_ a55,distance_to_ a56,distance_to_ a57,distance_to_ a58,distance_to_ a59,distance_to_ a6,distance_to_ a60,distance_to_ a62,distance_to_ a63,distance_to_ a64,distance_to_ a65,distance_to_ a66,distance_to_ a67,distance_to_ a68,distance_to_ a69,distance_to_ a7,distance_to_ a70,distance_to_ a71,distance_to_ a72,distance_to_ a73,distance_to_ a74,distance_to_ a75,distance_to_ a76,distance_to_ a78,distance_to_ a79,distance_to_ a8,distance_to_ a80,distance_to_ a81,distance_to_ a83,distance_to_ a84,distance_to_ a85,distance_to_ a86,distance_to_ a87,distance_to_ a88,distance_to_ a89,distance_to_ a9,distance_to_ a90,distance_to_ a91,distance_to_ a92,distance_to_ a93,distance_to_ a94,distance_to_ a95,distance_to_ a96,distance_to_ a97,distance_to_ a98,distance_to_ a99,distance_to_ e1,distance_to_ e10,distance_to_ e100,distance_to_ e101,distance_to_ e102,distance_to_ e103,distance_to_ e104,distance_to_ e105,distance_to_ e106,distance_to_ e107,distance_to_ e108,distance_to_ e109,distance_to_ e110,distance_to_ e111,distance_to_ e112,distance_to_ e113,distance_to_ e114,distance_to_ e115,distance_to_ e116,distance_to_ e117,distance_to_ e118,distance_to_ e119,distance_to_ e12,distance_to_ e120,distance_to_ e121,distance_to_ e122,distance_to_ e123,distance_to_ e124,distance_to_ e125,distance_to_ e126,distance_to_ e127,distance_to_ e128,distance_to_ e129,distance_to_ e13,distance_to_ e130,distance_to_ e131,distance_to_ e133,distance_to_ e134,distance_to_ e14,distance_to_ e15,distance_to_ e16,distance_to_ e17,distance_to_ e18,distance_to_ e19,distance_to_ e2,distance_to_ e20,distance_to_ e21,distance_to_ e22,distance_to_ e23,distance_to_ e24,distance_to_ e25,distance_to_ e26,distance_to_ e27,distance_to_ e28,distance_to_ e29,distance_to_ e30,distance_to_ e31,distance_to_ e33,distance_to_ e34,distance_to_ e35,distance_to_ e36,distance_to_ e37,distance_to_ e38,distance_to_ e39,distance_to_ e41,distance_to_ e42,distance_to_ e43,distance_to_ e44,distance_to_ e45,distance_to_ e46,distance_to_ e47,distance_to_ e48,distance_to_ e49,distance_to_ e50,distance_to_ e51,distance_to_ e52,distance_to_ e53,distance_to_ e54,distance_to_ e55,distance_to_ e56,distance_to_ e57,distance_to_ e58,distance_to_ e59,distance_to_ e6,distance_to_ e61,distance_to_ e62,distance_to_ e63,distance_to_ e64,distance_to_ e65,distance_to_ e68,distance_to_ e69,distance_to_ e70,distance_to_ e71,distance_to_ e72,distance_to_ e73,distance_to_ e74,distance_to_ e77,distance_to_ e78,distance_to_ e8,distance_to_ e80,distance_to_ e81,distance_to_ e82,distance_to_ e83,distance_to_ e84,distance_to_ e85,distance_to_ e86,distance_to_ e87,distance_to_ e88,distance_to_ e9,distance_to_ e90,distance_to_ e91,distance_to_ e92,distance_to_ e93,distance_to_ e95,distance_to_ e96,distance_to_ e97,distance_to_ e98,distance_to_ e99,distance_to_ j10,distance_to_ j11,distance_to_ j12,distance_to_ j13,distance_to_ j14,distance_to_ j15,distance_to_ j16,distance_to_ j17,distance_to_ j18,distance_to_ j19,distance_to_ j2,distance_to_ j20,distance_to_ j21,distance_to_ j22,distance_to_ j23,distance_to_ j24,distance_to_ j25,distance_to_ j26,distance_to_ j27,distance_to_ j28,distance_to_ j29,distance_to_ j3,distance_to_ j30,distance_to_ j31,distance_to_ j32,distance_to_ j34,distance_to_ j35,distance_to_ j36,distance_to_ j37,distance_to_ j38,distance_to_ j39,distance_to_ j4,distance_to_ j40,distance_to_ j41,distance_to_ j42,distance_to_ j43,distance_to_ j44,distance_to_ j45,distance_to_ j46,distance_to_ j47,distance_to_ j48,distance_to_ j49,distance_to_ j50,distance_to_ j51,distance_to_ j52,distance_to_ j53,distance_to_ j54,distance_to_ j56,distance_to_ j57,distance_to_ j58,distance_to_ j59,distance_to_ j60,distance_to_ j61,distance_to_ j62,distance_to_ j63,distance_to_ j64,distance_to_ j65,distance_to_ j7,distance_to_ j9,distance_to_ e132
a1,0,177991.98364858667,36848.31491442015,245176.3749597289,169805.52138661782,224649.88070449306,106166.1483659091,183321.68672803807,265762.5462784114,120797.19410336282,156606.27483435965,322984.74196585244,103406.57251913552,171541.31403262218,264683.09406927053,211336.90120182052,83886.77266470478,198851.76226430343,137927.54278962247,293834.39337215386,128871.32457067736,168200.28902972926,151473.02918780656,176533.97993097373,205508.8456150274,37223.725422267475,191604.92436698108,237591.88575046218,116808.33157587024,250903.00968743334,113383.5374573836,182977.14321062065,88410.27698788702,87857.84577242518,44214.23244093026,128672.98946025722,166411.588016905,290755.23373116396,143103.5420402358,205070.23988101663,121487.63381481223,272518.64563091693,192537.63137708025,141313.20065793375,59537.425753700016,237930.89620012423,74495.82719209128,152990.38329892277,122686.03582444313,151588.48792521382,92929.51599629193,41338.782561277716,177433.61609019834,313371.5727565491,224147.4795067925,41772.55386521353,115278.55435740792,182692.9601770277,111597.24793903358,258548.8340915361,114129.73860389092,217910.86478973294,82640.87566260622,124464.24961020629,77651.34739486765,115552.58812945493,265020.48431097413,114552.10836738037,62330.30385818805,146310.140778172,107465.94984493709,28527.523903772297,151054.09804603856,296311.64648919465,66947.26005568747,75157.47208632808,112887.46037316592,172461.54355786074,184704.88621682915,130821.91791807149,47356.004875325576,122711.60199717931,118546.91878506458,148706.58885268457,91625.63649137739,44662.499699028005,290580.01687167824,315884.77261795616,95785.43160172027,73206.63295405262,285243.08947657875,162575.37493336335,314438.54975045245,154292.7523457469,31397.40320739636,55151.81567502176,127347.92486444442,307249.661223412,215951.06292756903,316021.5467195401,260549.72833897293,151418.29044909996,301595.5036870043,83951.4248245407,81185.65210922416,227447.53777199742,244099.3498649139,289038.65837080876,317400.66975126753,90261.56962056865,265541.4889717602,134524.9388952926,112868.56799319424,288635.2760467435,159496.3636270279,191613.71945637107,188855.29074313192,197014.9399529359,106023.335370111,269025.5191684229,47786.077954686945,134356.7375744644,182435.79514840274,62198.553579624146,257682.499211924,296677.9766128487,16325.898145722613,50645.13273510811,61379.47432814414,222114.3730292679,147557.51886576982,71437.3889052088,167304.58039084412,161738.48910331278,146179.3672611608,44297.40182036528,250965.9525570606,150862.4426687442,222618.8551835716,160368.192237348,121252.16916903215,210299.11142642383,103005.87662393616,17585.583946476767,84587.05404214654,383438.98981080536,214428.8841614145,134760.1384101577,123269.94134215252,131399.81008172716,164430.44217546965,126004.57983370718,142918.59713104815,126952.6110380165,220295.61127063524,167399.92453592923,244887.7282409331,258520.2657715138,170610.79654586874,278048.5747581001,121083.81174803797,164336.93370858885,264285.656189231,330021.97695718333,220010.31914003284,169732.98283023635,207776.89412005147,231050.17921655346,152945.6372649868,191885.91536337274,98356.96833900573,105559.31530528703,145368.98888119787,197874.01629561713,128341.58338347233,81125.31550753379,272186.5744694866,215712.31111311584,240525.29534450342,128253.98895659618,94386.6491854671,94283.24236569491,35919.476486365995,166864.67161415238,64604.58960085184,113858.98124253922,179084.28139373794,16346.838141499211,159645.42903423202,151905.24257263888,54350.09110836609,145055.26902514088,154929.11275870216,168861.00464837157,242325.0261673414,207941.5331595577,136510.53647811996,129770.50109421901,248054.98138676982,226005.01476133874,152145.1953580174,84958.8444915601,256002.35801926354,233540.62441166572,143040.74222647687,247334.01958791298,210089.38989982143,98799.87595907356,104223.30773396438,129653.36754285595,134885.96263445262,160139.27033294455,192286.33311548064,270959.60613024427,160668.86638955813,94141.68001236646,134064.76458498475,37094.42197661386,119770.93929698816,180611.98997286693,107182.62309598195,245566.4776656135,141907.00604949513,106357.7288073622,173067.3993298053,220457.41784424396,299118.0323910498,147504.97692108806,72885.29356945389,207078.97596065802,173071.0098611482,293828.968067209,100744.85611212662,79678.37214289022,139850.67183815912,230662.3205457907,10017.714740732328,188547.39524532057,259011.48735447135,240329.52591218374,205048.32221130715,69765.86776733283,196022.43701995534,304038.6585382576,256646.1048443004,245766.88797011846,135065.00060044188,123920.52442636476,130159.06006380658,84542.16141788551,68696.90050373517,231199.65837848635,146485.69871194512,293995.0783318035,142617.71870579614,58502.517482711126,223317.51438362407,321369.6702711,87219.88932565664,243821.23494590007,184984.01821225605,100840.96976941357,176072.54400052756,274041.0015294945,222461.4851631516,158801.38768554328,210144.36588646614,213595.73979213825,66659.55117531765,187276.38656367303,335997.1577763868,115178.01306844752,300587.29205441015,335045.3286290765,212467.99508886092,237741.67026527334,134231.6705057094,166500.4637311528,172169.28362105504,264894.41652422165,173820.94484658632,270122.499162001,62672.69588958352,176737.12293184942,231859.2843245782,92939.84246709663,174271.89850332728,286622.5697899968,97460.85237267929,294105.1279859541,157077.73659861024,261745.4304652899,44995.653162465904,96367.49440339186,83486.7500974153,94347.66852060758,199152.95142946328,111131.98908758686,176067.2770607603,267281.7194507048,282696.9927996817,186570.5014811563,303516.6255374048,114622.83249777964,96273.14634850428,236331.0088737747,222139.65594741126,85780.62411171381,197197.66541134196,279760.4673459078,172981.1048571867,174110.1557292617,296938.34574345045,148170.2489941051,179908.89132900676,229447.00241866548,57562.87923268525,73478.98925543502,169053.21223382733,196158.22830963528,149330.65156939192,316337.2201597101,72443.55592662499,278880.39610943705,193679.02372887745,189090.683644035,96681.31635441598,272599.19035032945,36132.579328887485,210864.1673624212,262264.8861060185,268398.0259808781,178997.03085150148,159702.99585432673,279138.95251341624,59083.86251463398,96647.94376208748,289621.05765792204,204905.39179513342,71733.54190206647
a10,177991.98364858667,0,141315.38986864832,247716.7279745231,245849.76023708237,183732.10019323046,104993.45845461442,172118.7779979312,361194.0023924234,195698.5934664048,105598.79537318739,322449.70385911135,112451.13925944273,106103.67114124636,275972.633389937,167219.9070544198,184961.7087071388,163925.03207053966,42772.164093522086,358743.24584347446,196324.57885872282,103591.98079528863,26626.140420223557,146055.00250722293,198697.55428635454,206134.73259452434,84746.91215875762,341130.66465875023,79341.8013985389,378068.7821335305,79271.10476991648,31995.09491855899,242887.78278972954,130177.34615086798,167033.83600654532,52240.0502089149,281941.33946412854,329763.41464559734,111296.29145858053,215688.4127835822,108884.99346713614,354493.6916629146,175256.93722045832,70480.48869762539,226567.5369542913,354946.0488157074,205088.33108800408,251038.152499343,289946.9991211659,136594.86052083995,166007.7806527479,150038.69343130072,197063.11974309853,315588.10552609485,217738.19838330214,165513.89749400126,110559.77438569214,44812.93819532259,274249.16041123983,257873.17732436617,221776.94275648778,276684.3758114102,222264.31393445763,270652.1363872146,172660.9654045077,245651.62800692138,269587.62860939145,219586.83180417455,170272.89224738165,185716.2832928147,70532.29177009745,206246.6781239575,76535.45992660784,398165.34040080494,112291.22052039343,250814.8010411482,132071.93172175653,175083.02918184586,89399.62378783038,61842.3452433932,225313.32276650562,225677.74174805192,242520.67193240093,210545.04370416593,107609.44838396461,135839.32368937013,333127.2924802375,322506.052818614,128522.32121929184,133915.40482178776,382440.83467310795,211697.56762060712,347425.4735423366,277485.5943593717,185669.54516659296,146401.86985600487,151821.0608570862,317411.8380512063,174234.92904926013,304827.5911184109,299060.82555346534,275418.34134552174,295381.0626682563,240461.03683266012,101864.89744056168,230790.3974515337,366855.4275730543,400785.4522483171,336433.4012969403,207056.16786510017,248720.06529708277,72824.47935853517,202239.24687197147,400689.6148183784,79825.75954122581,255083.60280031935,45124.01727306132,53717.61906444328,168007.426359076,327298.24875847454,160968.88461955488,93807.82588463635,59336.73649883019,199006.72854253283,315344.44528989564,393537.1593008041,166880.34926149837,226072.3491479401,167566.12995833353,301527.1635260846,240150.57378528177,194911.78499025368,76353.96691614365,299880.4834822643,156690.97279589323,167605.8575710498,214764.3940761669,158377.56117225657,284574.21052141755,97857.44113155117,60316.40508723041,85150.40287848678,99431.24791758135,195417.81431820788,100922.97079198285,545107.7163957465,340495.04159626766,165072.4542599915,184336.93830975977,128906.51638818589,30123.569060728198,85830.8066255551,139343.5771281749,167992.66658168484,297818.8985770803,178115.70580602618,267494.28125976765,307471.18929545046,142578.91369289954,300580.2202812113,161959.48535159443,98898.13115553086,369658.68626335164,352237.2185135584,338263.1513579742,263620.3712090238,335494.14994689415,288328.39756145154,45026.83743458252,72466.69545602941,170724.12716021563,237874.56722450576,239068.56171077755,200898.64226038582,173168.5799693465,250500.59589548258,241752.16093643353,223385.3898024808,339031.6544598153,287726.11797554296,131553.84855953167,133537.48970195398,155657.02514357737,88307.52948828501,157518.23299042368,148591.09004124292,163253.07380832883,193713.9320495727,261422.6139117763,90060.12696444806,201019.28970691247,225810.04376468612,58363.480319393355,264875.3039311431,312565.6018426079,299086.9192085697,167816.23166006902,241537.93888246425,246886.68607692345,294382.5385133777,146156.98580140347,161933.4307719237,354698.801980185,209685.2590991214,58935.60819217934,363765.4617636482,194687.9608261422,249576.98468941415,82970.26508458056,286428.3866522994,182142.11306243946,107080.26335075455,37612.99615558816,383584.86483813444,286263.13272771676,168580.6960369103,97735.22137020709,213217.7374013107,235937.91066569358,155706.18787340893,200730.12772811743,246485.2866949707,168554.55555294256,197604.0297896847,115398.53323020609,263231.2763092963,417030.3304280757,118033.46215335169,243135.49725982605,321886.28743616183,115986.27870818597,373718.63831685414,77677.23638362647,255054.06734368004,165498.71428766847,365012.06879681547,180549.40372608884,301128.17678612244,248262.23446447583,252118.8016345718,49720.16256014376,242170.9508263641,220526.8517332336,412454.82719717454,297978.3020435543,261827.46489004235,102890.47627868052,149255.24809549417,184500.5207511134,258768.40188911476,218917.90157961278,303602.616404259,236406.04722336348,356976.14218378585,36159.761959997144,212846.86802291253,335809.625417168,311605.70540623215,262193.5896528143,341705.38684527855,276976.90768347256,95073.16206642061,9888.720941005568,321804.09396086825,299407.0675590577,194630.6824956592,246170.35587951992,267345.0077149756,156196.41542113075,290046.62032945495,335509.9946492766,232425.85013760783,356834.2261593512,335399.4601919785,197465.69161050272,287861.868432263,97132.89795372127,172187.82876366546,74025.34842904413,266279.18927496584,287224.2709271698,371524.0655508359,175089.24129161306,17910.997809332388,227430.0521687329,262862.2715461993,194133.15915965586,312764.23772989097,211130.48451694788,380161.9334446333,123849.18505530039,328224.78823619115,148994.71195703853,166487.7157216212,245676.3712084327,104988.96756832824,310436.17374503496,254520.35020535925,88769.52466171594,312166.45928904426,366263.8083347562,305942.14084455994,384298.4569929704,123300.68312590082,94210.36749355993,213452.78063118973,88945.51773935386,93272.5001736635,293391.460705468,338726.87934207474,111650.83257356385,277968.9205602892,390679.2767415666,111686.10196571301,160408.28772001487,329498.0798589849,121450.05474190315,206767.87993953266,269983.94996812404,282116.099195653,246644.96158453953,353427.99224001303,175532.8359559377,328160.8302199689,117970.97006020027,299820.71975328133,123145.63389556544,325648.5640827909,213015.08590970372,235337.81732532388,325352.70646298217,372747.4044569795,68069.28326241122,97633.95817316526,258247.73221766204,120762.89639955421,81717.89976852802,394207.22034670773,196738.08553101675,126444.859573752
a100,36848.31491442015,141315.38986864832,0,238013.43084012886,176785.43298119152,207312.00201222982,75392.0895922735,169062.25280521694,281785.30680492823,122707.15452313534,131052.27796522084,317867.278058838,79405.61537770074,140980.1580485246,260298.4080780516,192530.2686256379,83308.66539548204,180926.45972907223,101903.16936412576,302907.6856501051,129435.62195566382,137430.76055276406,114870.44907632092,157478.9461075921,194007.55029465057,69663.74807330038,157828.89474972023,255053.6718144446,81833.29779449935,274974.54763484595,80949.40385443502,146312.74750906797,112943.85455297316,63705.56943044595,43232.15964898422,91844.70671345692,184910.74421426753,293588.6349990891,114311.4332056644,197497.1321327716,97189.95335721862,285278.3968114029,177759.61856572147,109690.6726264273,92031.34234663688,259026.36505169695,86256.34126618215,165406.89202529498,156568.56628101438,132765.8708850217,82580.71522521862,31611.05372697609,169883.02961191625,308587.56801300397,213922.24700437838,40212.5648276039,86330.46590459743,148370.81344671905,143743.02538424073,251269.21417375485,120786.41182064312,222901.83283097413,99738.46656624475,151214.62018839412,78928.54766047116,136190.33581973723,259154.44312837583,126125.73409304248,65300.6545422322,140694.04603710078,70858.6000081376,64932.065396981125,117196.44935480693,314578.3728706899,32345.32398828256,110193.40162770145,95216.84335746514,160312.78679417743,155270.13093138373,97014.83998925381,84031.7419535502,128481.9334989235,131894.89530355058,149821.41078867702,59943.66974343908,17150.60373405153,294235.9386776605,312125.07449796476,71331.31011900894,55600.28384327632,302129.5797018814,161397.38520265254,316521.0890710495,174644.1463994402,50199.51319273933,37436.735524346055,114564.17644762705,304025.3920465621,197916.41569935647,308452.1224694473,262292.5444137684,171899.6947794127,294659.9318763496,112927.96127993173,45396.476424070206,219568.29759575138,266867.9232561053,309695.39968098165,316414.07055750204,97796.56971243274,255097.18892202707,102944.29119971451,118674.3905984017,309364.19275776006,126004.02810073397,196469.65043331563,152543.99453224303,160922.40135747846,94602.94014101251,275809.7602741183,47400.21877407761,106804.1067471515,149472.05416289432,80311.487149329,263956.4197804273,313695.3172384702,29193.484293790556,85365.75160603103,63016.735860818066,232663.8741573383,157902.56546116777,79109.19111444362,136734.86502111144,187046.87089118562,132753.65448373646,43732.42963008329,235935.95313193562,137341.77168333624,228638.32654690839,129064.55128440204,84479.21515501344,175761.37848793407,70563.02164415372,54126.54813533437,49382.06264546256,414253.7261221373,237504.4318168946,124946.36860888118,114663.80797753327,112058.43609992249,127703.01395465118,96434.54906247016,119783.12160617605,112751.8300511858,230275.34678193092,156673.47103519647,242267.93230700734,262695.32553096954,151416.6479702307,276687.01028619416,112024.8681489517,137289.5282096261,282848.5541796508,330056.7757040614,241035.505196737,181902.18078188904,231168.5556843211,236237.89863938538,118436.99385720871,157078.35520262862,95382.80183168818,121314.42846101089,149896.17861307933,188035.20793096093,115488.30098817385,115162.1166688641,259208.69620537042,208138.1276791733,256724.67471236645,159636.77372893464,70947.40965660011,77437.4153491793,26055.86757955352,134214.11715149105,60106.97662693137,101324.31526979453,163400.68513136584,52960.58357310081,173612.59008905257,119689.88218268969,76362.06103233826,151527.06926375383,119439.00147934872,181610.9040274277,251227.29102228093,221105.47589791665,127253.6529410631,145006.97971449222,240207.7908100401,233821.16124006134,135503.3328575352,73979.52567919012,272642.77084221534,220134.1856423718,107303.11164097783,268467.534881173,197035.93129928986,126186.32653932688,68433.03453563235,160161.85529344817,130034.92188419419,130159.75920162296,155676.3092972095,291537.2813180777,182033.03143325893,84642.3067868659,107332.44710275554,72192.92893868529,130204.1900131568,163131.26672715426,113709.32209001463,238063.20296866566,132152.44764642848,105766.77589299424,148408.01841649914,221531.7607478358,321496.07491213776,119800.0656903886,107116.70946632313,226798.26433232758,143843.66180794002,306565.1658077386,63914.76904759007,115902.60194717658,129517.74342919172,256352.9750612737,39558.02187004668,207036.12132268917,249578.10687455462,235014.53334454686,168595.0029581737,102866.17960002505,191143.78432230186,324084.1484016096,258919.18410416276,241676.31398251126,109447.79622037175,110711.24488321101,120456.94440758687,120407.26563898333,89836.53320791537,240258.13691100862,149858.056543824,302606.2375069516,105807.11466534388,84895.53425833842,242835.89903821918,314247.1801850052,123350.75730385407,259943.76372083797,197394.41229020635,67083.57121383403,139684.83815334341,278440.696296282,232373.38258495173,153626.13004962422,208995.76163661017,217091.4525159826,61233.48974932104,202878.9056976178,331216.5667095408,131176.3131201947,307746.32977321005,330421.9106614986,199659.64426935403,241418.13313197624,107373.4177168874,154453.11560594832,137959.65775409865,258323.89959773386,191989.44901663763,287777.8299553511,62268.2880274468,139893.88341783753,222496.05177356044,127364.15138637305,166490.72338276322,286362.5402920263,104609.64159060786,308374.7751130639,135084.88211514906,270330.1322278991,28477.70794303351,92058.92351989601,114743.24387580971,62279.991928654985,217630.59735190772,136335.11742978948,143225.89332323679,270776.11933985824,296098.3762192565,206972.95482867095,316676.34973536024,88817.69716167469,61612.36497612256,223275.64750381972,187316.90307610904,50198.80785235682,211336.682606386,287026.3603174145,143127.75972154297,189450.77946693817,313179.5797692245,124134.56270038096,163509.85623982534,245750.20962151082,20959.509182151836,86446.576029432,183275.18645581073,207396.2077582232,155351.79742388503,319405.72965571977,69990.66992483867,283789.9368627075,167934.5877255338,207062.39254251253,75990.886617807,278224.3831465357,71812.89859143824,206940.2848026367,270024.5284451693,286779.42271548364,144174.93304595718,132611.26067356332,268371.610655303,26052.40253810861,59820.506766257415,308462.8965944736,193062.4341778274,49679.13982250049
a101,245176.3749597289,247716.7279745231,238013.43084012886,0,104245.61914898419,71692.90185336498,286637.0904700701,77672.64857524849,166252.16767445035,127745.16514028769,143569.3936497916,80536.50747259823,168828.63197391445,333377.50420169416,28430.268562821617,84619.50918735022,321090.50633426086,84415.67599311969,222740.53674600823,131283.25106618553,119006.58403116907,329760.20300472557,236965.51443599747,102123.7359324878,49762.10114914185,232367.35883477615,326007.1641484442,164873.1366535795,271168.7535159684,221911.32496951334,194865.56591359273,278319.47886930965,330430.3410710761,291822.22674543515,279709.14345278736,248064.06004340167,159753.15932405865,88205.96623763473,320299.4995140126,40524.52224414801,157288.03834854162,145627.98554890565,72832.07927878627,182934.544760698,231519.6606438446,192054.7346699096,318820.7249425406,133267.14527796855,252637.00852632915,117920.03076101869,319422.0484880679,209290.44558633352,68237.65223174929,71811.37531719769,29980.17447520028,276605.24839985906,299350.600572018,206437.99407699672,235646.79626736487,13373.582422182933,356964.34837895364,79041.31516821515,327800.43743268703,204632.9278153285,167773.82364990993,177539.00387821597,22428.777557401914,149695.92558233102,182973.4676564028,98881.14552920383,230122.7005796651,260178.5770335318,298616.9676915324,200369.4786799661,220444.55301621158,296929.7615582777,146459.69153835683,80564.3593740361,161278.21863796815,200022.5265156846,267160.27346240974,365133.12880114315,363657.1256077609,102157.66629702505,274433.74580579705,221082.64461501656,93244.84837237935,76989.76175155425,297381.7191085679,182802.66194901432,183116.74027153515,86240.19899654711,101495.83143027806,170272.40518278527,276053.1911006864,274649.5130034979,124276.42398611284,70570.38543618306,78403.018407973,70862.58934300135,64052.828520698575,171108.14523150478,56686.79195593814,215959.7261016637,251125.19732970084,18718.97221196403,207913.87749233315,215023.94995781753,88730.7562884127,333195.47967876826,29680.813185854302,184189.8938708674,139589.90586905545,215368.0414764765,306689.1006662353,85252.0126682503,291545.90098179074,300880.3422190737,330427.6642536885,101877.761811772,197947.2568263824,162991.5803380973,191645.93995021307,194479.08080540813,93528.3302988038,190893.94691907658,230413.97671072333,281079.75870130275,183802.7380450547,113663.57761264729,127711.11279733403,313991.6955964508,171396.63959526314,199871.94025248627,107622.38078084795,280116.1478759722,54337.47805474658,103512.99427101799,85039.3232224659,321123.2402122399,249061.8531375875,331511.82469283347,278065.0779883412,254036.5206989817,255877.9511126437,592920.3590177277,197971.86794140612,113078.88181719865,351100.24088028824,134941.1055148893,266894.4268728498,175998.98259325954,339375.4178691716,345574.30121654196,109821.17035209974,82281.71174293403,30233.841229694623,79569.66792607812,106356.4288614236,54486.12825348937,126076.0819605294,148953.2607432144,184735.78654371493,104520.49054679739,184696.47054203472,126903.83509204807,198041.7414778236,80042.85675491343,205406.38698095802,316011.9877158564,146819.4082637086,350722.33133260405,387177.8569562715,51398.07112785526,349267.4730563666,242241.27079120974,48070.127908682305,29875.925121661498,156821.32317607643,234130.2541592312,298528.311935822,161895.58655977715,263159.2704868993,317524.1637239428,181487.92599327868,137007.60756611513,86222.39895957858,246797.9897500573,137912.90396901887,310015.1872061654,204926.9267787209,117005.97805895368,285830.47723116586,129893.81022722718,106587.6222016441,128902.27403251918,110762.4048036792,152919.59032754027,5260.433747231095,96503.20869177471,110504.15842758348,310961.2545927638,166294.98520757523,43872.92382243765,276652.98792756355,196504.93813003178,53049.41675383483,208097.18858292044,258995.10915778947,228254.42402886655,110290.5179845751,327806.1159230244,285201.31633504084,204008.37131123603,175797.05665500954,321702.00674973766,159446.5243768191,270715.28242969036,364290.4792094723,92559.37070011199,145247.70142363137,2287.800744138426,105895.6453740009,343725.8358090938,132324.55383611296,55789.26508465644,235562.86669538842,327962.36783652974,241940.73137847366,171641.1490833139,341328.16930866387,157222.84665497346,236420.40835606557,261343.30374076194,108620.89037979436,225452.31451536433,255119.08688401518,160366.08063330047,20190.659301986387,12808.712263461817,297305.7437386254,300364.2246265579,50060.82500224273,219400.70135107453,66057.9634811572,20577.44592611672,154177.81304588038,128229.72126767952,356141.34760497685,258759.80027098715,313385.97013709263,105233.90705624278,387457.9318346904,128198.07886387194,243273.56576445498,212102.206685475,174843.9086309816,76376.953850259,263030.0650899147,157481.2414375218,125130.23353835772,270793.4659228094,237959.3764268274,88224.82461416723,109599.02004510276,86412.77977949342,48969.72000525699,71103.58657086786,179695.621269514,142912.21721012643,94057.356201644,161583.9507649229,122586.9747148905,93445.83225885477,50309.91592759161,70864.39072399391,159919.20727635894,85816.86261919953,309105.5511972631,20483.46336755734,157744.6172714838,180754.34552964516,299580.7078366016,263550.84014358005,20371.41274284024,247960.62193985737,71581.47071174959,66919.32520242661,340323.7237656147,168619.04219498867,126577.11733702036,111076.86664879436,266457.42895410716,148939.12909530842,226469.20063250948,274604.4189714409,161700.94141990723,197312.43513913403,322598.461196107,78767.15248411527,155658.4127236338,172198.33137226576,166286.5108737047,308658.1698498192,263761.8764933658,40921.210146407866,336504.7369441659,220076.60232792306,134352.18483350522,110670.00145808417,338166.7755901041,142129.90711583864,185118.31108144566,140418.40014310196,88458.52055554002,153915.0503490137,240417.82221476876,318122.80746019766,137063.4967987136,117418.83492025439,392127.225028564,108531.71143465917,307845.73350152327,94264.51667031799,133690.90209807566,157214.87394070215,166506.36931038878,95721.70911457662,268010.60076047044,38401.43269031478,105576.89007236893,185431.2652337804,307524.8136117552,150681.56559556135,41370.0009730425,219463.95179400043,235808.14910218737,200845.88357383243,51555.38584487154,190254.2297129656
